"1","名無しさん@着ぐるみすと","","2007-07-17T15:48:39+09:00","文才よ集まれ！
ここは着ぐるみを題材にした小説を載せるスレです。

【ルール】
あなたが作ったオリジナルの文章を募集します。
長い文章は何回かに分けて連載してください。（何話でも可）
識別の為、名前欄には必ずペンネームとトリップを入れてください。
トリップは変えないでください。
題材が着ぐるみならどんな内容でもOKです。
文章を読んだ人はこのスレに感想を書いてください。（任意）
では、がんがれ！

前スレ
【妄想】着ぐるみ小説スレ【連載？】
http://jbbs.shitaraba.com/bbs/read.cgi/anime/846/1067870090/ 
【妄想】着ぐるみ小説スレ第２章【連載？】
http://jbbs.shitaraba.com/bbs/read.cgi/anime/846/1081325649/ 
【妄想】着ぐるみ小説スレ第３章【連載？】
http://jbbs.shitaraba.com/bbs/read.cgi/anime/846/1122950720/"
"2","名無しさん@着ぐるみすと","","2007-07-17T16:08:37+09:00",">>1
どうして過去スレがhtmlのアドレスじゃないの？"
"3","名無しさん@着ぐるみすと","","2007-07-17T16:11:46+09:00",">>2
そのままコピペしたんだろうな。
だから別窓が開いて、それをクリックしないと見れないというわけさ。"
"4","名無しさん@着ぐるみすと","","2007-07-17T18:02:14+09:00","私は佐々木真希。二十歳。
遊園地で着ぐるみを着てます。
私が着ているのは遊園地のマスコットキャラクター。
動物をモチーフにしていて可愛いです。
「健二君着ぐるみ脱がして」
「はい」
着ぐるみの補助をしてくれる健二君はひとつ年下の１９歳。
可愛くて弟にしたい。
私は健二君に水をもらい飲んだ。
「健二君着ぐるみ着てみない？」
「え」
「お姉さんの後に着るのはやだ？」
「そんなことないです」
「じゃあ着てみる？」
「はい」
健二君は顔を赤くして答えた。可愛い。
「じゃあお姉さんの着ているＴシャツとスパッツ貸してあげる」
「でも」
「着にしないで。それとも私の着るのヤダ？」
「そんなことないです」"
"5","名無しさん@着ぐるみすと","","2007-07-17T18:13:12+09:00","固有名詞にはふりがなをお願いします。"
"6","名無しさん@着ぐるみすと","","2007-07-17T19:47:15+09:00","ふりがなってどれに！？"
"7","名無しさん@着ぐるみすと","","2007-07-17T20:00:45+09:00",">>6
「まき」なのか、それとも「まさき」なのかがわからない。"
"8","名無しさん@着ぐるみすと","","2007-07-17T21:00:37+09:00","ささき　まきです。"
"9","名無しさん@着ぐるみすと","","2007-07-18T00:20:28+09:00","「しんき」かもしれんぞ？"
"10","名無しさん@着ぐるみすと","","2007-07-18T09:25:02+09:00","私はＴシャツとスパッツを脱ぎ、下着姿になった。
健二君は後ろを向いている。
「お姉さんは気にしないからこっち向いて」
私はＴシャツとスパッツを手渡した。
健二君は服を脱ぎためらいながら着た。
「真希さん、服着てください」
「じゃあ健二君の服貸して」
僕はトレーナーとジーパンを真希さんに手渡した。
真希さんは僕の服を着た。
真希さんに着ぐるみを着るのを手伝ってもらう。
「健二君人前でしゃべったりしちゃダメだよ」
「わかりました」
頭を被せてもらい、園内に誘導してもらう。
３０分ぐらいして控え室に戻ってくると、
「健二君私のこと好き？」
「え？」
「私のこと好きかどうか聞いたの。
答えてくれないと着ぐるみ脱がさないよ」
「そんなー。しゃべりにくいから頭だけ取ってください」
「ダメ」
「暑いんですよ。頭だけ取ってください」"
"11","名無しさん@着ぐるみすと","","2007-07-18T13:24:54+09:00","「じゃあ答えて」
どうしよう真希さんのこと好きだけど、恥ずかしいし。でも暑いし。
「答えないの？じゃあイタズラしちゃお。
あ、健二君しゃべっちゃダメだからね」
真希さんは僕の股間を触ってきた。
「健二君、感じちゃってるのかな。何に感じちゃってるの。
着ぐるみ？それとも私？」
キレイなお姉さんが着ていたＴシャツとスパッツ着て、
キレイなお姉さんが着ていた着ぐるみを着て
しかも真希さんいいニオイだし、感じちゃうよ。
「健二君可愛いな」
真希さんは僕に抱きついてきた。
「健二君お姉さんの胸触って」
真希さんは僕の手を胸に持っていき、胸をもませた。
興奮して勃起し、白い液体がでてきた。
どうしよう真希さんのスパッツ汚しちゃった。
「健二君私のこと嫌いなの？」
僕は首を横に振った。
「じゃあ好きなの？」
僕はうなずいた。
「本当？うれしい。ごめんねイジワルして」"
"12","名無しさん@着ぐるみすと","","2007-07-18T16:25:52+09:00","私は佐々木真希と言っておきながら、いつの間にか僕はうなずいたになってるな。
視点が途中で変わるのは文章としてはいかがなものか。
変わるのはいいのだが、こういうやり方は駄目だろう？"
"13","名無しさん@着ぐるみすと","","2007-07-18T16:39:56+09:00","真希さんは着ぐるみの頭を取ってくれた。
「暑かったでしょう」
そう言って僕にキスをした。興奮して股間が膨らんでいく。
「水飲ましてあげるね」
真希さんに水を飲ましてもらった。
「真希さんのこと前から好きだったんですけど、なかなか言えなくて」
「そうなんだ」
「あの着ぐるみ脱がしてもらえないですか」
「あ、ごめんね」
着ぐるみを脱がしてもらった。
「健二君股間が膨らんでるよ」
僕は手で隠した。
「そんなに恥ずかしがらないで」
「ごめんなさい。スパッツ汚しちゃいました」
「何で汚したのかな。正直に言ったら許してあげる」
「それは・・」
「どうしたの」
「精子で汚しました」
「また精子を出させてあげる」
そういうと戦隊物の着ぐるみを２つ持ってきた。
「じゃあこの着ぐるみ着て」"
"14","名無しさん@着ぐるみすと","","2007-07-18T16:49:15+09:00","＞私はＴシャツとスパッツを手渡した。
＞健二君は服を脱ぎためらいながら着た。
＞「真希さん、服着てください」
＞「じゃあ健二君の服貸して」
＞僕はトレーナーとジーパンを真希さんに手渡した。

ここだな。"
"15","名無しさん@着ぐるみすと","","2007-07-18T17:55:56+09:00","健二君は着ぐるみを着た。
戦隊物の着ぐるみなので股間が膨らんでるのがわかる。
私も服を脱ぎ着ぐるみを着る。
膨らんでいる健二君の股間をしごき精子を出した。
「気持ちいいでしょ？」
健二君はうなずいた。
「楽しい事しようね」
私たちは着ぐるみを着て激しく交わった。

少し疲れたので面を外した。
「健二君も疲れちゃった？」
うなずいたので健二君の面も外した。
「楽しかったでしょ？」
「はい」
「まだ続ける？」
「お願いします」
「健二君大好き」
私はキスをした。　　　　　　　
　　　　　　　　　　　　　　　　　　　　　　　　おわり"
"16","名無しさん@着ぐるみすと","","2007-07-20T05:13:16+09:00","どうでもいいけど、精子じゃなくて精液だね"
"17","名無しさん@着ぐるみすと","","2007-07-20T15:44:49+09:00","量子力学的に、粒子（精子）として捉えることも波動（精液）として捉えることも可能。"
"18","↑","","2007-07-20T20:53:42+09:00","意味不明棚。"
"19","名無しさん@着ぐるみすと","","2007-07-21T01:07:40+09:00","光の話か"
"20","名無しさん@着ぐるみすと","","2007-07-21T07:48:57+09:00","さあ？"
"21","名無しさん@着ぐるみすと","","2007-07-21T12:03:45+09:00","光回線？"
"22","名無しさん@着ぐるみすと","","2007-07-21T16:31:30+09:00","フレッツ！"
"23","↑","","2007-07-21T16:56:16+09:00","わざとageてる？sagaかYO!"
"24","名無しさん@着ぐるみすと","","2007-07-21T17:48:00+09:00","それが哀しいsaga。"
"25","名無しさん@着ぐるみすと","","2007-07-21T18:01:59+09:00","懐かしい。"
"26","名無しさん@着ぐるみすと","","2007-07-22T21:33:11+09:00","次の作者の方どうぞ↓"
"27","名無しさん@着ぐるみすと","","2007-07-25T06:01:47+09:00","いま着ぐるんでこの書き込みしてます。ピンクのキャミソールに白のスカート。朝は涼しいから冷房使わなくても快適でいられます。

これから朝ごはんの準備と洗濯をしようと思ってるところです。お味噌汁と目玉焼きでも作ってみます。洗濯物を干してるときに誰かに見られたらと思うとすごく興奮してきます。"
"28","↑","","2007-07-25T07:30:50+09:00","何だこれ？
日記かYO!"
"29","名無しさん@着ぐるみすと","","2007-07-25T14:55:02+09:00","まさに妄想スレだな。"
"30","名無しさん@着ぐるみすと","","2007-08-05T09:15:37+09:00","（暑いよ、暑いよ、早く脱ぎたい）
私は着ぐるみを着ているけど脱ぐ事は出来ない。
意識が朦朧としてきた。"
"31","名無しさん@着ぐるみすと","","2007-08-05T09:47:03+09:00","なんかキタ。"
"32","名無しさん@着ぐるみすと","","2007-08-08T22:59:49+09:00",">>30
そのまま死んでしまったらしい。合掌〜"
"33","名無しさん@着ぐるみすと","","2007-08-10T05:33:02+09:00","うわ"
"34","名無しさん@着ぐるみすと","","2007-08-10T10:26:49+09:00","e"
"35","名無しさん@着ぐるみすと","","2007-08-10T11:16:36+09:00",">>32
そういうことするなよな。夏厨が。"
"36","名無しさん@着ぐるみすと","","2007-08-10T12:51:30+09:00","フェッチ
ttp://ja.uncyclopedia.info/wiki/Special:Contributions/Carpkazumark3"
"37","名無しさん@着ぐるみすと","","2007-08-10T15:51:21+09:00",">>36
スレ違い。"
"38","名無しさん@着ぐるみすと","","2007-08-10T17:47:14+09:00","ユーモア欠落症患者"
"39","名無しさん@着ぐるみすと","","2007-08-10T18:55:22+09:00","「初体験」前編
僕は２０歳の専門学生、興味も合ったし一度は着てみたい夢から着ぐるみショーのバイトに
応募し採用しばらくして電話でスタッフから仕事依頼がきた。
それは、スーパーでxxレンジャーの赤とピンクの握手、撮影会の赤に入る仕事だった。
いきなり,赤を着れるなんて..すごいラッキー!!
バイト当日の朝、ピンク役のAさん♀（アクトレス暦７年ベテラン）
が、車で迎えに着てくれるコトになっていた。
待つ間Aさんはどんな？女性だろうと綺麗かな〜？ついつい期待してしまった。
現実はあまくなくスタイルは普通だが顔はイマイチだった。
あと一人司会のBさん♀は直接自分の車でくるそうだ。
車に乗り、後ろを見るフトと今日着るブツが入った袋があった。
スーパーで三人合流、控え室に入り打ち合わせ、準備、決めポーズの練習と
バタバタしながら、いよいよ着替えの時間、控え室は一つな為、ピンクに
着替える為AさんとBさんが中に、僕は外で待つ。
少ししてBさんが「入っていいよ〜」いよいよだ！
控え室に入ると、あとは面だけを被るだけの状態のAさんの姿が！！
私服からスタイルは普通と思ってたけど訂正〜ピッタリとしたスーツ姿は最高〜
いよいよ僕の着替えの番！男はモチロン僕だけなのでAさんBさんに手伝ってもらう
しかなく、着れた嬉しさより少し恥ずかしかった。でもアソコは反応していたらしく
Aさんはこうゆう状況を何度も見てて慣れてるなか？小声で僕に「本番までには抑えてね」と
「うわ〜汗」一気におさまりました...
いざ面を被り握手会本番は意外と必死で何も考える暇もなく、あっというまに
時間が過ぎていきました。
二回目もあっという間でした。方付けも終わり解散、
帰りも僕はAさんに送ってもらうコトに、するとAさんが
「時間も時間だし、晩御飯どこかで食べてかない奢るよ？事務所には連絡しとくから」
やった〜勿論奢ってもらえるなら〜OKしました。
しばらくして車で食べるトコ探してると、急にAさんが
「今日、君がアソコ興奮してるのみて、実は私も興奮してたんだよね。どう
今からホテル行かない？ダメ？」
え？女性の方から、そんなこと言われるなんて！でもAさん顔がイマイチなんで
どうしよう〜断るのも勿体ないし...考えてるとAさんが
「今日はヒーローヒロインなれるよフフ」
そうか〜！さっきまで着ていた赤とピンクは後ろに載っている
Aさんは...なのかな？記念になるしOKしてホテルに向かいました。"
"40","名無しさん@着ぐるみすと","","2007-08-10T22:08:33+09:00","キター!!!!!
これは萌えるシチュエーション(*´Д`)ハァハァ"
"41","名無しさん@着ぐるみすと","","2007-08-10T22:10:31+09:00","キター!!!!!
これは萌えるシチュエーション(*´Д`)ハァハァ"
"42","名無しさん@着ぐるみすと","","2007-08-10T22:14:39+09:00","なんかキタ。"
"43","名無しさん@着ぐるみすと","","2007-08-10T22:18:03+09:00","いいｗ"
"44","名無しさん@着ぐるみすと","","2007-08-10T22:18:34+09:00","キター！！"
"45","名無しさん@着ぐるみすと","","2007-08-11T11:51:29+09:00",">>39
文章は下手だけど何か(・∀・)イイ!!"
"46","名無しさん@着ぐるみすと","","2007-08-11T17:26:29+09:00",">>45
こら。一言余計だｗ"
"47","名無しさん@着ぐるみすと","","2007-08-11T17:53:16+09:00","●極力、語尾に「w」を付けないでください。相手に対して失礼な場合があります。"
"48","名無しさん@着ぐるみすと","","2007-08-11T18:37:21+09:00","顔隠しフェチから小説スレに転載です。

「押し倒してマスク剥ぎ：ブスな素顔（？）を見られるのを嫌がる
アニ顔女の抵抗も空しくマスクの下の汗だくになった素顔が明かされる！」

アニ顔女は
「だめ〜マスクを外さないで〜マスクさえしていれば
私はアイドルでいられるの。見ないで私の素顔を」
と叫ぶが
男の手がマスクのあごにかかる。「うっ・・」と手に力が入る。
「痛いっ・・痛いよ〜」女が叫ぶ
男が気がつく・・このままじゃ外れないぞ・・
「おや？？」後頭部のマジックバンドを見つけた。
バリバリっと剝す。女「えっマジ？？マスク取れちゃうよ」
男「よっしゃ〜」あれほど外しにくかったマスクが
ブランブランとしたので一気にはずす

ついに素顔が見えた。
すると、どうせブスだと思っていた素顔が
実は、なかなかの美人であったではないか！

汗だくになっているものの
クリッとした瞳、面長の輪郭、スッとした鼻筋
ピンク色の愛らしい唇・・
男は驚く「えっすんげぇ美人じゃん！」

女は言う
「実は私のマスクをはずして、素顔の私をきれいと言ってくれる人を
待っていたんだよ。」"
"49","名無しさん@着ぐるみすと","","2007-08-11T18:40:15+09:00","なんかキタ。"
